product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
"Silymarin Liver Health Complex, Milk Thistle Extract with Curcumin, Artichoke, Dandelion, Ginger, Black Pepper, 360 Veggie Capsules by California Gold Nutrition",tensor(870840913),"California Gold Nutrition Silymarin Complex Featuring Milk Thistle Extract plus Dandelion, Artichoke, Curcumin C3 Complex®, Ginger, and BioPerine® Supports Liver Health* Suitable for Vegetarians and Vegans Formulated without Gluten, GMOs, or Soy Produced in a 3rd Party Audited cGMP Registered (Certified) Facility 100% Gold Guarantee  Your liver plays a vital role in your body, as its main function is to filter the blood and remove any waste products or harmful toxins. For this reason, it’s important to take good care of your liver. California Gold Nutrition Silymarin Complex uses natural herbal extracts from milk thistle, turmeric, and other plants to help support liver health.* Milk Thistle Benefits Milk thistle (Silybum marianum ) is a flowering herb known for its potential health benefits. Silymarin, an extract taken from the seeds of the milk thistle plant, has antioxidant properties which may help protect the liver from certain toxins to promote a healthy detoxification process.* This supplement combines milk thistle with other liver-supporting and antioxidant-rich herbal extracts, like dandelion, turmeric, artichoke, and ginger to offer a full range of support for your liver.* California Gold Nutrition Silymarin Comple x is formulated with 5 herbal extracts and BioPerine®, a black pepper extract that helps improve absorption. It is suitable for vegetarians and vegans and formulated without gluten, GMOs, or soy. Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself. Check out the iTested Report  for this product to see the analysis.",California Gold Nutrition,Main IngredientsMilk,tensor(4.8000),tensor(7294),https://i5.walmartimages.com/seo/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition_f9fb6945-12c3-4334-9870-7cae2a61b38a.4fee9805542c407374165cc6c1953cfb.jpeg,https://www.walmart.com/ip/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition/870840913,iHerb Customer,"Jun 6, 2024",5 out of 5 stars review,supplement for supporting liver,"This is my favorite supplement for supporting liver, gallbladder, and overall detox. It combines several herbs that I used to purchase individually. I only take one capsule a day, and it helps my bile flow, improving digestion. The silymarin complex effectively removes toxins from the body, and overall, it has improved my gut health. This bottle lasts a year and is reasonably priced. I highly recommend it. If you found my review helpful, please press like",tensor(0.),tensor(0.7040),tensor(0.2960),tensor(0.9769),positive,positive
"Silymarin Liver Health Complex, Milk Thistle Extract with Curcumin, Artichoke, Dandelion, Ginger, Black Pepper, 360 Veggie Capsules by California Gold Nutrition",tensor(870840913),"California Gold Nutrition Silymarin Complex Featuring Milk Thistle Extract plus Dandelion, Artichoke, Curcumin C3 Complex®, Ginger, and BioPerine® Supports Liver Health* Suitable for Vegetarians and Vegans Formulated without Gluten, GMOs, or Soy Produced in a 3rd Party Audited cGMP Registered (Certified) Facility 100% Gold Guarantee  Your liver plays a vital role in your body, as its main function is to filter the blood and remove any waste products or harmful toxins. For this reason, it’s important to take good care of your liver. California Gold Nutrition Silymarin Complex uses natural herbal extracts from milk thistle, turmeric, and other plants to help support liver health.* Milk Thistle Benefits Milk thistle (Silybum marianum ) is a flowering herb known for its potential health benefits. Silymarin, an extract taken from the seeds of the milk thistle plant, has antioxidant properties which may help protect the liver from certain toxins to promote a healthy detoxification process.* This supplement combines milk thistle with other liver-supporting and antioxidant-rich herbal extracts, like dandelion, turmeric, artichoke, and ginger to offer a full range of support for your liver.* California Gold Nutrition Silymarin Comple x is formulated with 5 herbal extracts and BioPerine®, a black pepper extract that helps improve absorption. It is suitable for vegetarians and vegans and formulated without gluten, GMOs, or soy. Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself. Check out the iTested Report  for this product to see the analysis.",California Gold Nutrition,Main IngredientsMilk,tensor(4.8000),tensor(7294),https://i5.walmartimages.com/seo/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition_f9fb6945-12c3-4334-9870-7cae2a61b38a.4fee9805542c407374165cc6c1953cfb.jpeg,https://www.walmart.com/ip/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition/870840913,iHerb Customer,"Jul 6, 2024",5 out of 5 stars review,detox and healt support," contains important and good quality detox ingredients ( including milk thistle, dandelion, artichoke, curcumin) small sized  and easy to swallow capsules, this supplement makes detoxing easy, no taste, supportive of the liver and bile production, medium sized plastic bottle , sealed package, detoxing every 3-6 months benefits your health, reasonable price with great combination of detox ingredients.",tensor(0.0580),tensor(0.6970),tensor(0.2450),tensor(0.9203),positive,positive
"Silymarin Liver Health Complex, Milk Thistle Extract with Curcumin, Artichoke, Dandelion, Ginger, Black Pepper, 360 Veggie Capsules by California Gold Nutrition",tensor(870840913),"California Gold Nutrition Silymarin Complex Featuring Milk Thistle Extract plus Dandelion, Artichoke, Curcumin C3 Complex®, Ginger, and BioPerine® Supports Liver Health* Suitable for Vegetarians and Vegans Formulated without Gluten, GMOs, or Soy Produced in a 3rd Party Audited cGMP Registered (Certified) Facility 100% Gold Guarantee  Your liver plays a vital role in your body, as its main function is to filter the blood and remove any waste products or harmful toxins. For this reason, it’s important to take good care of your liver. California Gold Nutrition Silymarin Complex uses natural herbal extracts from milk thistle, turmeric, and other plants to help support liver health.* Milk Thistle Benefits Milk thistle (Silybum marianum ) is a flowering herb known for its potential health benefits. Silymarin, an extract taken from the seeds of the milk thistle plant, has antioxidant properties which may help protect the liver from certain toxins to promote a healthy detoxification process.* This supplement combines milk thistle with other liver-supporting and antioxidant-rich herbal extracts, like dandelion, turmeric, artichoke, and ginger to offer a full range of support for your liver.* California Gold Nutrition Silymarin Comple x is formulated with 5 herbal extracts and BioPerine®, a black pepper extract that helps improve absorption. It is suitable for vegetarians and vegans and formulated without gluten, GMOs, or soy. Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself. Check out the iTested Report  for this product to see the analysis.",California Gold Nutrition,Main IngredientsMilk,tensor(4.8000),tensor(7294),https://i5.walmartimages.com/seo/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition_f9fb6945-12c3-4334-9870-7cae2a61b38a.4fee9805542c407374165cc6c1953cfb.jpeg,https://www.walmart.com/ip/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition/870840913,iHerb Customer,"Jun 6, 2024",5 out of 5 stars review,Amazing product,"milk thistle is quality ingredient for liver detox great supplement it has no taste as it's in capsules,it can be effective for bile secretion, for max absorption try on empty stomach , average size jar as regular one health benefits are countless not so durable packaging, overall very nice ",tensor(0.0670),tensor(0.7180),tensor(0.2150),tensor(0.8718),positive,positive
"Silymarin Liver Health Complex, Milk Thistle Extract with Curcumin, Artichoke, Dandelion, Ginger, Black Pepper, 360 Veggie Capsules by California Gold Nutrition",tensor(870840913),"California Gold Nutrition Silymarin Complex Featuring Milk Thistle Extract plus Dandelion, Artichoke, Curcumin C3 Complex®, Ginger, and BioPerine® Supports Liver Health* Suitable for Vegetarians and Vegans Formulated without Gluten, GMOs, or Soy Produced in a 3rd Party Audited cGMP Registered (Certified) Facility 100% Gold Guarantee  Your liver plays a vital role in your body, as its main function is to filter the blood and remove any waste products or harmful toxins. For this reason, it’s important to take good care of your liver. California Gold Nutrition Silymarin Complex uses natural herbal extracts from milk thistle, turmeric, and other plants to help support liver health.* Milk Thistle Benefits Milk thistle (Silybum marianum ) is a flowering herb known for its potential health benefits. Silymarin, an extract taken from the seeds of the milk thistle plant, has antioxidant properties which may help protect the liver from certain toxins to promote a healthy detoxification process.* This supplement combines milk thistle with other liver-supporting and antioxidant-rich herbal extracts, like dandelion, turmeric, artichoke, and ginger to offer a full range of support for your liver.* California Gold Nutrition Silymarin Comple x is formulated with 5 herbal extracts and BioPerine®, a black pepper extract that helps improve absorption. It is suitable for vegetarians and vegans and formulated without gluten, GMOs, or soy. Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself. Check out the iTested Report  for this product to see the analysis.",California Gold Nutrition,Main IngredientsMilk,tensor(4.8000),tensor(7294),https://i5.walmartimages.com/seo/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition_f9fb6945-12c3-4334-9870-7cae2a61b38a.4fee9805542c407374165cc6c1953cfb.jpeg,https://www.walmart.com/ip/Silymarin-Liver-Health-Complex-Milk-Thistle-Extract-Curcumin-Artichoke-Dandelion-Ginger-Black-Pepper-360-Veggie-Capsules-California-Gold-Nutrition/870840913,iHerb customer,"Aug 19, 2024",5 out of 5 stars review,Good for livers,"This supplement is a fantastic blend of milk thistle extract, dandelion, artichoke, turmeric C3 complex, ginger, and BioPerine. It's designed to support liver health and detoxification. Suitable for vegetarians and free from gluten, GMOs, and soy, it's a great choice for those looking to maintain a healthy liver with natural ingredients.",tensor(0.),tensor(0.7040),tensor(0.2960),tensor(0.9578),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Regina,"Dec 7, 2023",5 out of 5 stars review,Positive,This is the best product for my health.  I like it.,tensor(0.),tensor(0.5730),tensor(0.4270),tensor(0.7717),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Anne,"Nov 13, 2023",5 out of 5 stars review,"Great product, great price!",This Ashwaghanda Root Extract is an amazing product from Nature's Craft! It has helped me calm down and sleep better. I highly recommend.,tensor(0.),tensor(0.6110),tensor(0.3890),tensor(0.9019),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Tim,"Oct 25, 2023",5 out of 5 stars review,I experienced no drowsiness,"Works very well on skin.Softens and hydrates instantly.I have taken it by mouth also and I read it can take weeks for some people.,I havent got any side effects,so that is a huge plus.no drowsiness.Seems to be helping with energy and sleep already.Usually I seelp 7 hours,but today i wanted to sleep another hour or 2 because i felt like i could.Because it is a liquid form it should work quicker and absorb more easily.Again,I want to say that research says it can take days to weeks too work.For anxiety it takes longer to work than for sleep energy or mood.1 more thing,it can be dangerous if you abuse it I read,so dont take more than suggested,this is my 2nd time buying from this company and the products have been top notch.This product has very many benefits and has been popular for quite some time and many studies have been taken.You should definitely try it.",tensor(0.0510),tensor(0.8040),tensor(0.1450),tensor(0.9072),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,EAnders,"Oct 19, 2023",5 out of 5 stars review,Seems to work!,I really like these drops. I instantly noticed a shift in mood and less anxiety. I'm more pleasant at work and my toddler loves the Ashwagandha too :) I will continue to order this!! Thank you!,tensor(0.0290),tensor(0.6220),tensor(0.3490),tensor(0.9471),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Megan,"Nov 1, 2023",5 out of 5 stars review,Great product!,"I've had the Ashwagandha drops for about 2 weeks now and it's a great product! I can definitely tell a difference in my ability to sleep, 5 stars!",tensor(0.),tensor(0.7210),tensor(0.2790),tensor(0.8652),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Butrflygurl19842525,"Nov 1, 2023",5 out of 5 stars review,,This is the only ashwagandha my daughter will take.,tensor(0.),tensor(1.),tensor(0.),tensor(0.),neutral,neutral
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Estafana,"Oct 14, 2023",5 out of 5 stars review,AMAZING,Love this product! This has helped me so much with stress and mood support. Highly recommend!,tensor(0.1210),tensor(0.4740),tensor(0.4060),tensor(0.8027),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Schimmie,"Oct 20, 2023",5 out of 5 stars review,Helps with stress %26 anxiety,Helped to unwind after a stressful day! Better than anything else I've tried,tensor(0.2050),tensor(0.6290),tensor(0.1660),tensor(-0.1759),negative,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Opticomred,"Jan 23, 2024",5 out of 5 stars review,Dreams,"I like it makes me deep dreams . My husband don't believe that , when he's take it is down with this too. Love it!",tensor(0.),tensor(0.6940),tensor(0.3060),tensor(0.8655),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Samantha,"Nov 9, 2023",2 out of 5 stars review,Not for me,Doesn't help me- didn't notice any difference. May just be me though and not the product.,tensor(0.1310),tensor(0.8690),tensor(0.),tensor(-0.3089),negative,negative
